728,526,453,9327,2477
729,529,454,9336,2484
730,533,455,9350,2489
731,541,456,9359,2492
735,624,457,9372,2498
726,706,458,9384,2503
717,647,459,9394,2509
715,608,462,9426,2527
689,585,464,9448,2537
679,577,465,9459,2544
671,574,466,9468,2548
634,592,467,9481,2554
623,598,468,9488,2558
773,333,469,9499,2565
733,454,471,9523,2574
790,440,472,9533,2580
856,474,473,9543,2586
792,530,474,9553,2592
755,553,475,9565,2596
740,560,476,9574,2602
726,595,477,9588,2607
811,657,478,9596,2612
909,719,479,9607,2618
945,747,480,9617,2623
959,756,481,9625,2628
961,756,482,9638,2634
955,762,483,9650,2637
911,795,484,9659,2644
798,771,485,9669,2650
723,672,486,9678,2654
690,602,487,9691,2658
659,468,491,9732,2682
607,387,492,9745,2687
585,363,493,9758,2691
584,359,494,9770,2696
524,373,495,9782,2703
472,370,496,9791,2707
437,346,497,9802,2715
418,338,498,9815,2719
456,427,499,9821,2726
577,487,500,9835,2732
669,526,501,9847,2736
701,540,502,9858,2742
711,542,503,9868,2748
714,542,504,9875,2754
708,540,505,9890,2758
703,578,506,9902,2763
765,702,507,9911,2770
822,633,508,9924,2776
844,518,509,9933,2780
856,382,510,9947,2786
861,329,511,9955,2791
858,311,512,9970,2798
857,310,513,9977,2802
876,265,514,9989,2809
881,251,515,10002,2814
853,224,516,10011,2819
802,206,517,10022,2826
788,207,518,10037,2831
779,210,519,10047,2835
756,351,520,10059,2843
732,482,521,10070,2848
717,528,550,10395,3010
712,539,555,10458,3040
713,538,557,10480,3050
476,483,563,10545,3085
393,454,564,10554,3091
369,442,565,10565,3097
364,439,566,10578,3102
261,388,567,10590,3107
336,423,570,10620,3123
371,427,571,10632,3129
255,400,572,10641,3135
217,405,573,10654,3140
331,433,574,10662,3145
377,435,575,10674,3151
394,438,577,10691,3162
395,447,578,10705,3167
400,434,579,10718,3171
395,439,581,10740,3184
394,439,583,10761,3194
262,415,584,10775,3200
344,430,585,10783,3205
374,441,589,10830,3227
389,436,594,10890,3256
627,492,612,11077,3352
709,513,614,11099,3360
734,520,615,11111,3366
737,520,616,11124,3372
731,519,617,11130,3378
722,519,620,11170,3395
715,518,621,11184,3400
709,516,622,11195,3407
689,544,639,11382,3504
681,552,640,11388,3508
680,555,641,11400,3515
680,555,642,11411,3519
712,563,654,11546,3585
788,510,655,11555,3592
796,517,656,11564,3598
764,536,657,11575,3602
749,545,658,11586,3606
741,548,659,11596,3613
725,565,662,11631,3629
684,626,663,11642,3634
594,648,664,11651,3641
609,606,665,11666,3645
649,578,666,11675,3650
687,502,668,11697,3662
751,395,669,11711,3669
839,344,670,11719,3673
899,269,671,11733,3680
918,247,672,11742,3684
923,246,673,11756,3691
921,250,674,11764,3695
913,243,675,11777,3702
902,231,676,11788,3706
896,226,677,11801,3713
893,224,678,11807,3719
891,225,679,11816,3725
887,223,680,11826,3729
